source,file,kind,direction,magnitude,run,size,activity,ns
micro,named_wide_2.json,named,wide,2,3,20,saving,22872
micro,named_wide_2.json,named,wide,2,3,20,writing,374681
micro,list_deep_64.json,list,deep,64,3,133,reading,225682
micro,list_deep_64.json,list,deep,64,3,133,loading,93192
micro,list_deep_64.json,list,deep,64,3,133,saving,81140
micro,list_deep_64.json,list,deep,64,3,133,writing,1132861
micro,list_wide_16.json,list,wide,16,3,82,reading,125778
micro,list_wide_16.json,list,wide,16,3,82,loading,49463
micro,list_wide_16.json,list,wide,16,3,82,saving,17081
micro,list_wide_16.json,list,wide,16,3,82,writing,385672
micro,list_deep_4.json,list,deep,4,3,13,reading,48507
micro,list_deep_4.json,list,deep,4,3,13,loading,46708
micro,list_deep_4.json,list,deep,4,3,13,saving,14607
micro,list_deep_4.json,list,deep,4,3,13,writing,288877
micro,list_deep_2.json,list,deep,2,3,9,reading,42248
micro,list_deep_2.json,list,deep,2,3,9,loading,48099
micro,list_deep_2.json,list,deep,2,3,9,saving,12442
micro,list_deep_2.json,list,deep,2,3,9,writing,296781
micro,named_deep_32.json,named,deep,32,3,203,reading,311717
micro,named_deep_32.json,named,deep,32,3,203,loading,39407
micro,named_deep_32.json,named,deep,32,3,203,saving,85357
micro,named_deep_32.json,named,deep,32,3,203,writing,1459631
micro,named_wide_8.json,named,wide,8,3,74,reading,132251
micro,named_wide_8.json,named,wide,8,3,74,loading,22748
micro,named_wide_8.json,named,wide,8,3,74,saving,24579
micro,named_wide_8.json,named,wide,8,3,74,writing,649483
micro,named_deep_2.json,named,deep,2,3,17,reading,80024
micro,named_deep_2.json,named,deep,2,3,17,loading,30744
micro,named_deep_2.json,named,deep,2,3,17,saving,15515
micro,named_deep_2.json,named,deep,2,3,17,writing,350819
micro,named_wide_4.json,named,wide,4,3,38,reading,91467
micro,named_wide_4.json,named,wide,4,3,38,loading,23013
micro,named_wide_4.json,named,wide,4,3,38,saving,21438
micro,named_wide_4.json,named,wide,4,3,38,writing,402566
micro,list_wide_64.json,list,wide,64,3,322,reading,424328
micro,list_wide_64.json,list,wide,64,3,322,loading,60768
micro,list_wide_64.json,list,wide,64,3,322,saving,34410
micro,list_wide_64.json,list,wide,64,3,322,writing,1113572
micro,named_wide_128.json,named,wide,128,3,1256,reading,1647637
micro,named_wide_128.json,named,wide,128,3,1256,loading,59750
micro,named_wide_128.json,named,wide,128,3,1256,saving,120649
micro,named_wide_128.json,named,wide,128,3,1256,writing,6389173
micro,named_wide_32.json,named,wide,32,3,296,reading,433915
micro,named_wide_32.json,named,wide,32,3,296,loading,31466
micro,named_wide_32.json,named,wide,32,3,296,saving,45283
micro,named_wide_32.json,named,wide,32,3,296,writing,1413280
micro,list_deep_16.json,list,deep,16,3,37,reading,78115
micro,list_deep_16.json,list,deep,16,3,37,loading,51587
micro,list_deep_16.json,list,deep,16,3,37,saving,29545
micro,list_deep_16.json,list,deep,16,3,37,writing,463007
micro,named_deep_64.json,named,deep,64,3,427,reading,624262
micro,named_deep_64.json,named,deep,64,3,427,loading,57272
micro,named_deep_64.json,named,deep,64,3,427,saving,127934
micro,named_deep_64.json,named,deep,64,3,427,writing,2800952
micro,named_wide_16.json,named,wide,16,3,146,reading,226198
micro,named_wide_16.json,named,wide,16,3,146,loading,25513
micro,named_wide_16.json,named,wide,16,3,146,saving,31815
micro,named_wide_16.json,named,wide,16,3,146,writing,710371
micro,list_wide_2.json,list,wide,2,3,12,reading,42723
micro,list_wide_2.json,list,wide,2,3,12,loading,45698
micro,list_wide_2.json,list,wide,2,3,12,saving,13135
micro,list_wide_2.json,list,wide,2,3,12,writing,241055
micro,list_deep_1.json,list,deep,1,3,7,reading,36530
micro,list_deep_1.json,list,deep,1,3,7,loading,43520
micro,list_deep_1.json,list,deep,1,3,7,saving,11482
micro,list_deep_1.json,list,deep,1,3,7,writing,207702
micro,list_wide_256.json,list,wide,256,3,1282,reading,1618849
micro,list_wide_256.json,list,wide,256,3,1282,loading,111160
micro,list_wide_256.json,list,wide,256,3,1282,saving,91892
micro,list_wide_256.json,list,wide,256,3,1282,writing,3189579
micro,list_wide_32.json,list,wide,32,3,162,reading,231175
micro,list_wide_32.json,list,wide,32,3,162,loading,56095
micro,list_wide_32.json,list,wide,32,3,162,saving,37469
micro,list_wide_32.json,list,wide,32,3,162,writing,655579
micro,named_deep_1.json,named,deep,1,3,11,reading,58630
micro,named_deep_1.json,named,deep,1,3,11,loading,21423
micro,named_deep_1.json,named,deep,1,3,11,saving,21390
micro,named_deep_1.json,named,deep,1,3,11,writing,341981
micro,named_wide_64.json,named,wide,64,3,616,reading,822425
micro,named_wide_64.json,named,wide,64,3,616,loading,37575
micro,named_wide_64.json,named,wide,64,3,616,saving,77356
micro,named_wide_64.json,named,wide,64,3,616,writing,2829369
micro,list_deep_8.json,list,deep,8,3,21,reading,54211
micro,list_deep_8.json,list,deep,8,3,21,loading,46162
micro,list_deep_8.json,list,deep,8,3,21,saving,15636
micro,list_deep_8.json,list,deep,8,3,21,writing,383379
micro,named_wide_1.json,named,wide,1,3,11,reading,53580
micro,named_wide_1.json,named,wide,1,3,11,loading,20467
micro,named_wide_1.json,named,wide,1,3,11,saving,22099
micro,named_wide_1.json,named,wide,1,3,11,writing,234019
micro,named_deep_4.json,named,deep,4,3,29,reading,80631
micro,named_deep_4.json,named,deep,4,3,29,loading,24055
